GMC,GMN,YEAR,Total_All_Pop,Total_ICPCPat_Pop,Gender_Mannen,Gender_Vrouwen,0to20,21to40,41to60,61to80,Above80,MajorEthnicity_NativeDutch,MajorEthnicity_Western,MajorEthnicity_NonWestern,MajorEthnicity_Other,MinorEthnicity_Marokko,MinorEthnicity_Suriname,MinorEthnicity_Turkije,MinorEthnicity_VoormaligeNederlandseAntillenenAruba,Multiperson_Household,HouseholdType_Institutional,Employee,Unemployment_benefit_user,Welfare_benefit_user,Other_social_benefit_user,Sickness_benefit_user,Pension_benefit_user,Moving_count_above_1,Lifeevents_count_above_2,Low_Income,Debt_Mortgage,Debt_Poor,Wanbet,WMO_user,WLZ_user,ZVWKHUISARTS_user,ZVWKFARMACIE_user,ZVWKZIEKENHUIS_user,ZVWKOSTENPSYCHO_user,HVZ_Medication_user,UniqueMed_Count_5,UniqueMed_Count_10,DIAB_Medication_user,BLOEDDRUKV_Medication_user,CHOL_Medication_user,DIURETICS_Medication_user,DIURETICS_RAAS_BETA_Medication_user,OPIOID_Medication_user,OPIOID_MULYEARS_Medication_user,Opioid_user_no_death,Opioid_user_no_death_primary,Opioid_user_2Years_no_death,Opioid_user_2Years_no_death_primary,ICU_Referral,Ambulance_Referral,Cardiologist_Referral,Lab_Referral,Physiologie_Referral,Hypertensie_patients,COPD_patients,Diabetes_I_patients,Diabetes_II_patients,Hartfalen_patients,ICPC_Hartfalen_patients,OMA_patients,Morbus_Parkinson_patients,Heupfractuur_patients,BMIUP45_patients,Lung_Cancer_patients,Colon_Cancer_patients,Back_pain_patients,Medication_Dependency_patients,Medication_Dependency_3Years_patients,Medication_Dependency_5Years_patients,Alcohol_Dependency_patients,Alcohol_Dependency_3Years_patients,Alcohol_Dependency_5Years_patients,Loneliness_patients,Loneliness_3Years_patients,Loneliness_5Years_patients,ICPC_Obesitas_patients,BMI_NormalWeight,BMI_Obese,BMI_OverWeight,BMI_UnderWeight,Primary_care_patients_in_Secondary_care,HBOPL_Low,HBOPL_Mid,HBOPL_High,HGOPL_Low,HGOPL_Mid,HGOPL_High
GM0534,Hillegom,2009,21277,0.39300653287587534,0.4934906236781501,0.5066503736429008,0.22747567796211873,0.24228039667246323,0.2956243831367204,0.18118155755040655,0.043239178455609345,0.8542087700333694,0.09047328100766086,0.05545894628002068,0.14593222728768154,0.011514781219156837,0.004934906236781501,0.005169901771866335,0.0037599285613573344,4120,0.015509705315599004,,,,,,,0.006814870517460168,0.007989848192884336,,,0.0018799642806786672,,,,0.9674766179442591,0.7298961319734925,0.5630493020632608,0.03618931240306434,4800.0,0.22559571368144005,0.05827889270103868,0.031019410631198008,0.18400150397142453,0.08694834798138835,0.01926963387695634,0.01950462941204117,0.046999107016966676,,920.0,0.02373454904356817,,0.008929830333223669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004464915166611834,0.003054941956102834,0.008224843727969168,,,,,,,,
GM0534,Hillegom,2010,21316,0.39641583786826795,0.49352598986676677,0.5064270970163257,0.22565209232501407,0.23597297804466127,0.29789829236254456,0.18601050853818726,0.043863764308500655,0.8512385062863577,0.09335710264589979,0.05559204353537249,0.14894914618127228,0.011493713642334397,0.00492587727528617,0.00492587727528617,0.0037530493525989865,3850,0.01477763182585851,,,,,,,0.0037530493525989865,0.0070369675361231,,,0.0018765246762994933,0.008678926627885157,,,0.9563238881591293,0.7313754925877275,0.5763276412084819,0.040579846124976546,4985.0,0.2385531994745731,0.05981422405704635,0.03377744417339088,0.19023268905986113,0.09054231563145056,0.019468943516607242,0.01970350910114468,0.05090073184462376,0.018765246762994934,1000.0,0.023456558453743667,0.017357853255770314,0.009382623381497467,,,0.028402366863905324,0.03727810650887574,0.06863905325443787,,0.0004691311690748733,,0.0004691311690748733,,35.0,,,,,,,,,,,0.00070369675361231,0.00070369675361231,0.00070369675361231,,,,0.0009382623381497466,0.00633327078251079,0.003987614937136424,0.008209795458810284,,0.010650887573964497,,,,,,
GM0534,Hillegom,2011,21470,0.400093153237075,0.4944108057755007,0.5055891942244993,0.2233348858872846,0.23404750815090825,0.2976245924545878,0.19003260363297625,0.04471355379599441,0.8458313926408942,0.09850954820680019,0.05565905915230554,0.15416860735910573,0.010945505356311131,0.00535631113181183,0.004890544946436889,0.0032603632976245926,18070,0.014438751746623195,0.4007918025151374,0.009781089892873778,0.008616674429436423,0.007219375873311598,0.02841173730787145,0.19701909641360038,0.004424778761061947,0.011644154634373545,710.0,0.5272473218444341,0.0016301816488122963,0.010246856078248719,,,0.9764788076385654,0.7210060549604099,0.6013041453190499,0.04564508616674429,5080.0,0.23637633907778297,0.06217978574755473,0.03493246390312063,0.19236143455985094,0.09408476944573824,0.019795062878435025,0.019795062878435025,0.059152305542617606,0.021891010712622262,1175.0,0.02841173730787145,0.020027945971122497,0.011178388448998603,,,0.033760186263096625,0.0320139697322468,0.08556461001164144,,0.0004657661853749418,,,,25.0,,,,,,0.0004657661853749418,,,,,0.0006986492780624127,0.0011644154634373545,0.0011644154634373545,,,,0.0006986492780624127,0.006520726595249185,0.006753609687936655,0.012342803912435958,,0.015133876600698487,,,,,,
GM0534,Hillegom,2012,21506,0.4039337859202083,0.4956756254068632,0.5045103691992933,0.2208685948107505,0.2315632846647447,0.2973588765925788,0.19296940388728726,0.047661117827583,0.8420905793731982,0.10113456709755417,0.05696084813540407,0.15809541523295825,0.010927183111689762,0.005579838184692644,0.004649865153910537,0.0034873988654329025,18075,0.015577048265600298,0.39802845717474195,0.010462196596298707,0.009067237050125547,0.007672277503952385,0.028131684181158745,0.20087417464893517,0.002789919092346322,0.011159676369385288,900.0,0.5245047893611086,0.0009299730307821073,0.009299730307821073,,,0.9767041755789082,0.7067795033944015,0.5877429554542918,0.04115130661210825,5145.0,0.2208685948107505,0.05928578071235934,0.035571468427415605,0.19413187017576491,0.09648470194364363,0.01929694038872873,0.018599460615642147,0.058355807681577235,0.023249325769552683,1175.0,0.028829163954245327,0.021621872965683995,0.012322142657862922,,,0.040290088638195005,0.029354207436399216,0.07827788649706457,30.0,0.0060448247000836975,0.0018599460615642146,0.0030224123500418487,0.0020924393192597417,35.0,0.003952385380823956,0.0011624662884776342,,,0.0011624662884776342,0.002789919092346322,0.0009299730307821073,,0.00046498651539105364,0.00046498651539105364,0.00046498651539105364,0.001627452803868688,0.001627452803868688,,,,0.0006974797730865805,0.007439784246256858,0.007439784246256858,0.014182088719427137,,0.26936802118107517,,,,,,
GM0534,Hillegom,2013,21526,0.40992288395428783,0.49591192046827093,0.5040416240825049,0.2190374430920747,0.2292576419213974,0.2963857660503577,0.19929387717179226,0.04715228096255691,0.8392176902350645,0.10313109727771068,0.05760475703800056,0.16073585431571125,0.01114930781380656,0.00487782216854037,0.0046455449224194,0.0037164359379355198,18050,0.016491684474588868,0.39069032797547154,0.01579485273622596,0.009523367090959769,0.00882653535259686,0.026944160550032518,0.20231348137136487,0.00511009941466134,0.013239803028895289,1015.0,0.53400538883211,0.00069683173836291,0.0092910898448388,,,0.9771903744309207,0.7000836198086036,0.5767444021183685,0.04761683545479885,5135.0,0.2236829880144941,0.0627148564526619,0.03507386416426647,0.19511288674161478,0.09755644337080739,0.01881445693579857,0.0185821796896776,0.053888321100065036,0.02020812041252439,1075.0,0.02601505156554864,0.01881445693579857,0.01114930781380656,,,0.03626473254759746,0.026631912964641884,0.08329555757026291,50.0,0.0067360401375081294,0.00255504970733067,0.00278732695345164,0.00394871318405649,40.0,0.0074328718758710395,0.00116138623060485,0.00046455449224193997,0.00046455449224193997,0.0020904952150887298,0.00325188144569358,0.0020904952150887298,,0.00046455449224193997,0.00069683173836291,0.00069683173836291,0.00162594072284679,0.0020904952150887298,,,0.00046455449224193997,0.00046455449224193997,0.0069683173836291,0.0074328718758710395,0.01254297129053238,,0.4017452402538531,,0.17908575675926786,0.10545386973892037,,0.18071169748211466,0.154696645916566
GM0534,Hillegom,2014,21678,0.41175385183134977,0.4961251037918627,0.5037365070578467,0.21611772303718055,0.22741950364424762,0.2961527816219208,0.20274010517575422,0.04774425685026294,0.8342559276686041,0.10679029430759295,0.058815388873512314,0.16560568318110527,0.011763077774702464,0.004843620260171603,0.004382323092536212,0.003921025924900821,18080,0.011763077774702464,0.3835685948888274,0.016606698034874065,0.01037918627179629,0.010609834855613986,0.02790847864194114,0.20573853676538426,0.004151674508718516,0.013608266445244026,915.0,0.5203432050927207,0.0011532429190884768,0.010609834855613986,,,0.9744902666297629,0.7009410462219762,0.5835409170587692,0.05720084878678845,5205.0,0.2241904234707999,0.06227511763077775,0.034827936156472,0.19535935049358796,0.10171602546360366,0.019605129624504107,0.018221238121597934,0.05812344312205923,0.02075837254359258,1170.0,0.025601992803764184,0.01937448104068641,0.009917889104160901,,,0.04201209948465158,0.0212861304055568,0.10082903876316379,45.0,0.006919457514530861,0.0027677830058123443,0.00299843158963004,0.003229080173447735,40.0,0.00645816034689547,0.0009225943352707814,0.0004612971676353907,0.0004612971676353907,0.0018451886705415628,0.0027677830058123443,0.0011532429190884768,,0.0006919457514530861,0.0009225943352707814,0.0006919457514530861,0.0018451886705415628,0.0027677830058123443,,,0.0004612971676353907,0.0011532429190884768,0.011532429190884768,0.012224374942337853,0.018221238121597934,,0.41115841362312344,,0.18152043546452626,0.10886613156195221,,0.1835962727188855,0.15684103699603286
GM0534,Hillegom,2015,21695,0.41309057386494585,0.49596681262963815,0.5040331873703618,0.2157179073519244,0.22286241069370824,0.2954597833602213,0.20903433970961052,0.04770684489513713,0.8331412767918875,0.10624567872781747,0.060613044480294996,0.16685872320811246,0.011523392486748099,0.00460935699469924,0.004148421295229315,0.003917953445494353,18035,0.01267573173542291,0.38326803410924176,0.014749942383037565,0.009910117538603365,0.011292924637013136,0.028347545517400322,0.20696012906199585,0.004148421295229315,0.014980410232772528,900.0,0.5104862871629408,0.0009218713989398478,0.009679649688868404,555.0,0.023046784973496198,0.9764922793270339,0.6939386955519705,0.5736344779903203,0.038949066605208575,5300.0,0.22217100714450333,0.060152108780825074,0.035492048859184146,0.19843281862180226,0.10624567872781747,0.019589767227471768,0.01751555657985711,0.05946070523162019,0.023968656372436045,1210.0,0.026503802719520627,0.022585849274026272,0.011062456787278175,,,0.04184333854050435,0.02845347020754296,0.11548761437179202,20.0,0.005761696243374049,0.0020742106476146576,0.0034570177460244295,0.0034570177460244295,35.0,0.007835906890988707,0.00115233924867481,0.0004609356994699239,0.0004609356994699239,0.0016132749481447338,0.0027656141968195437,0.0006914035492048859,0.0004609356994699239,0.0009218713989398478,0.00115233924867481,0.0006914035492048859,0.00230467849734962,0.0029960820465545056,,,0.0004609356994699239,0.0009218713989398478,0.015441345932242452,0.014749942383037565,0.02350772067296612,,0.3950011158223611,,0.18299147268955981,0.11339018206960129,,0.18898363678266883,0.1599446877160636
GM0534,Hillegom,2016,21901,0.4152321811789416,0.49609606867266337,0.5040865713894342,0.2143737728870828,0.22556047669056206,0.2919957992785718,0.21163417195561846,0.04794301630062554,0.8269028811469796,0.1107255376466828,0.062325921190813205,0.173051458837496,0.011643303958723346,0.0045660015524405274,0.0045660015524405274,0.0038811013195744486,18215,0.01141500388110132,0.3883384320350669,0.012784804346833477,0.010958403725857267,0.011186703803479293,0.027396009314643168,0.207524770558422,0.006392402173416739,0.015296105200675768,780.0,0.49974886991461576,0.0004566001552440528,0.008675402949637003,1265.0,0.021688507374092506,0.976667732067029,0.6896945344961417,0.596319802748733,0.04018081366147665,5330.0,0.22350577599196383,0.059814620336970915,0.035614812109036116,0.19451166613396648,0.1107255376466828,0.01894890644262819,0.0164376055887859,0.0579882197159947,0.02283000776220264,1210.0,0.024199808227934796,0.021231907218848454,0.010273503492991188,,,0.03793710138552892,0.023092148669452386,0.10556410820321091,40.0,0.006164102095794713,0.0018264006209762111,0.002967901009086343,0.003424501164330396,30.0,0.008447102872014977,0.0013698004657321584,0.0004566001552440528,0.0004566001552440528,0.0018264006209762111,0.0031962010867083693,0.0004566001552440528,0.0004566001552440528,0.0009132003104881056,0.0013698004657321584,0.0009132003104881056,0.0022830007762202637,0.003424501164330396,,0.0004566001552440528,0.0004566001552440528,0.0004566001552440528,0.014839505045431715,0.015296105200675768,0.02648280900415506,,0.4502968990543215,,0.19063056481439203,0.11757453997534359,,0.19770786722067485,0.1668873567417013
GM0534,Hillegom,2017,22412,0.4169641263608781,0.4968320542566482,0.5030787078350883,0.2126093164376227,0.22688738175977155,0.29046939139746564,0.2126093164376227,0.047296091379618065,0.8216580403355346,0.11266285918258076,0.06558986257362127,0.17825272175620205,0.011154738532928789,0.004461895413171516,0.004461895413171516,0.0040157058718543635,18610,0.010485454220953061,0.3935391754417277,0.010708548991611637,0.01160092807424594,0.010262359450294484,0.027663751561663393,0.2052471890058897,0.005577369266464394,0.017847581652686063,780.0,0.4888006425129395,0.0006692843119757273,0.00847760128502588,1290.0,0.02164019275388185,0.9749241477779761,0.6844547563805105,0.596332321970373,0.042388006425129396,5390.0,0.2179635909334285,0.059789398536498305,0.03391040514010352,0.19096912368374086,0.11333214349455649,0.018070676423344638,0.016732107799393183,0.060458682848474034,0.022755666607174728,1270.0,0.025209709084419062,0.021417097983223273,0.010262359450294484,,,0.03584804708400214,0.021401819154628143,0.09898341359015517,25.0,0.005131179725147242,0.002230947706585758,0.0024540424772443335,0.003123326789220061,40.0,0.006915937890415848,0.0013385686239514546,0.0004461895413171515,0.0004461895413171515,0.0020078529359271817,0.002677137247902909,0.0006692843119757273,,0.0006692843119757273,0.001115473853292879,0.000892379082634303,0.002230947706585758,0.0033464215598786365,,0.0004461895413171515,0.0006692843119757273,0.000892379082634303,0.014054970551490274,0.015170444404783151,0.023871140460467608,,0.4328517924023542,6590.0,0.20123148313403533,0.12560235588077814,,0.20301624129930396,0.17780653221488488
GM0534,Hillegom,2018,22615,0.41574176431571963,0.49679416316604025,0.5032058368339598,0.21379615299579924,0.23037806765421182,0.2858722087110325,0.21070086225956225,0.04908246738890117,0.8193676763210259,0.1138624806544329,0.06676984302454124,0.18063232367897414,0.01127570196772054,0.004421843908910016,0.004421843908910016,0.004200751713464515,18700,0.009949148795047534,0.4019456113199204,0.008180411231483529,0.011938978554057041,0.009728056599602034,0.027415432235242097,0.2018571744417422,0.0055273048861375195,0.013486623922175547,850.0,0.4618615962856511,0.0006632765863365023,0.007296042449701525,1315.0,0.021667035153659076,0.9750165819146585,0.6887021888127349,0.5954012823347336,0.04399734689365466,5445.0,0.21888127349104577,0.06146363033384922,0.03382710590316162,0.19036038027857616,0.1134202962635419,0.01724519124474906,0.017687375635640063,0.06080035374751271,0.023435772717223084,1275.0,0.024099049303559585,0.021888127349104575,0.010170240990493035,,,0.029249095937034675,0.023931078493937462,0.06434801106147628,15.0,0.001989829759009507,0.001105460977227504,,0.002210921954455008,35.0,0.005306212690692019,0.0006632765863365023,0.00044218439089100157,,0.0006632765863365023,0.0008843687817820031,0.0006632765863365023,0.00044218439089100157,0.0006632765863365023,0.001105460977227504,0.001105460977227504,0.0024320141499005084,0.0035374751271280125,,0.0006632765863365023,0.0006632765863365023,0.0008843687817820031,0.013486623922175547,0.01459208489940305,0.021667035153659076,0.00044218439089100157,0.36694320357370774,,0.20694229493698874,0.13464514702630997,,0.20804775591421623,0.18748618173778467
GM0534,Hillegom,2019,22749,0.41342476592377686,0.49650534089410525,0.5035386170820696,0.21253681480504638,0.23385643324981317,0.28001230823332895,0.21297639456679415,0.050771462481867334,0.8132225592333729,0.11692821662490659,0.0696733922370214,0.186601608861928,0.011648863686315881,0.004615587498351576,0.004615587498351576,0.004176007736603806,18795,0.008791595234955383,0.40397380104619984,0.005934326783594884,0.011209283924568113,0.00967075475845092,0.027253945228361685,0.20176711064222602,0.0032968482131082687,0.011209283924568113,800.0,0.44177766055650797,0.0006593696426216537,0.007253066068838191,1405.0,0.020880038683019034,0.9727900127478131,0.6820080003516638,0.5976086860960922,0.04219965712778584,5445.0,0.2164930326607763,0.058903688074201065,0.03318827201195657,0.18879950767066683,0.11319178865005056,0.01692382082728911,0.01912171963602796,0.05780473866983164,0.022858147610883995,1225.0,0.021978988087388455,0.021319618444766802,0.009011385115829267,,,0.02764486975013291,0.02073365231259968,0.07123870281765018,10.0,0.001538529166117192,0.0017583190469910766,0.00043957976174776914,0.00241768868961273,35.0,0.0063739065453426525,0.00043957976174776914,0.00043957976174776914,0.0010989494043694228,0.0010989494043694228,0.0010989494043694228,0.00043957976174776914,,0.0006593696426216537,0.0010989494043694228,0.0006593696426216537,0.0021978988087388456,0.0032968482131082687,,0.0006593696426216537,0.0008791595234955383,0.0010989494043694228,0.01582487142291969,0.013846762495054728,0.02307793749175788,0.00043957976174776914,0.379585326953748,6715.0,0.2092399665919381,0.14176447316365554,0.23605433205855203,0.21275660468592025,0.19561299397775728
GM0534,Hillegom,2020,22804,0.4106297140852482,0.4970619189615857,0.5029819329942116,0.2111471671636555,0.2363620417470619,0.27539028240659535,0.21706718119628135,0.05042974916681284,0.8079722855639362,0.12125065777933695,0.07082090861252412,0.19207156639186107,0.011840028065251711,0.004604455358708999,0.004823715137695141,0.00394667602175057,18830,0.008331871601473426,0.403876512892475,0.0072355727065427115,0.011620768286265567,0.011620768286265567,0.02740747237326785,0.20106121733029292,0.003069636905805999,0.011840028065251711,750.0,0.4201017365374496,0.00043851955797228557,0.006139273811611998,1345.0,0.021048938782669706,0.9693474828977372,0.6516400631468163,0.5459568496754955,0.04078231889142256,5305.0,0.19645676197158393,0.0532801262936327,0.032450447289949134,0.18439747412734608,0.11094544816698824,0.016225223644974567,0.01732152253990528,0.05240308717768812,0.022145237677600422,1110.0,0.019952639887738995,0.020610419224697422,0.008551131380459568,,,0.024562152926099957,0.02883383169585647,0.05659974369927381,10.0,0.0010962988949307138,0.0015348184529029995,0.00043851955797228557,0.0026311173478337133,45.0,0.002850377126819856,0.00043851955797228557,0.00043851955797228557,,0.0008770391159445711,0.00043851955797228557,,,0.00043851955797228557,0.0008770391159445711,0.0010962988949307138,0.0024118575688475705,0.0035081564637782846,0.00043851955797228557,0.0006577793369584283,0.0010962988949307138,0.0008770391159445711,0.012278547623223996,0.014032625855113138,0.01907560077179442,0.00043851955797228557,0.33265698419478856,6660.0,0.21553236274337836,0.14756183125767408,0.2332924048412559,0.21662866163830907,0.20456937379407122
GM0534,Hillegom,2021,22917,0.40520137888903435,0.4970109525679626,0.503119954618842,0.20486974734912947,0.24152375965440503,0.2729414844874984,0.21948771654230484,0.050399266919753896,0.8022428764672513,0.12567089933237335,0.07199895274250556,0.19766985207487892,0.011563468167735742,0.004363572893485186,0.005236287472182223,0.004145394248810926,18865,0.004145394248810926,0.406466815028145,0.006327180695553519,0.011563468167735742,0.011563468167735742,0.02705415193960815,0.2020334249683641,0.0028363223807653707,0.01199982545708426,650.0,0.4101758519876075,,0.005672644761530741,1405.0,0.02072697124405463,0.9660950386176201,0.6468996814591788,0.5644281537723088,0.041017585198760746,5400.0,0.19679713749618188,0.051271981498450935,0.03272679670113889,0.18523366932844612,0.1103983942051752,0.01570886241654667,0.017236112929266485,0.056726447615307415,0.02138150717807741,1200.0,0.020508792599380373,0.019636078020683335,0.007854431208273335,,0.002153779883695886,0.025845358604350634,0.02423002369157872,0.05007538229592936,20.0,0.0013090718680455558,0.0013090718680455558,0.00043635728934851857,0.002399965091416852,30.0,0.0028363223807653707,0.00043635728934851857,0.00043635728934851857,,0.0010908932233712964,0.0006545359340227779,0.00043635728934851857,,0.00043635728934851857,0.0006545359340227779,0.0008727145786970371,0.002399965091416852,0.0037090369594624077,,0.0006545359340227779,0.0010908932233712964,0.001527250512719815,0.01199982545708426,0.014399790548501113,0.018981542086660558,0.00043635728934851857,0.359681240577213,6505.0,0.22472400401448706,0.1549068377187241,0.22690579046122966,0.22036043112100187,0.21425142907012262
